Frames,CPU_freq,CPU_cores_percent,memory,cache_miss,instructions,cycles,temperature,swap,core_demand,RAM_demand,cpi,time
280,2000,1.6,70,15259771,1786371105,1417704337,52,44236,1.4,90,0.793622519,27.6174569
280,2000,1.6,75,15641932,1787483698,1439025862,56,36780,1.4,90,0.805056775,26.12381162
280,2000,1.6,80,14444240,1785089824,1380027314,56,25708,1.4,90,0.773085643,23.88400967
280,2000,1.6,85,16221658,1785427923,1412327820,56,18016,1.4,90,0.791030431,23.34886789
280,2000,1.6,90,14803226,1783315588,1399825957,55,0,1.4,90,0.784956946,20.79849348
280,2300,0.2,70,21152568,1812708390,1561793448,49,53488,1.4,90,0.861580085,90.09879727
280,2300,0.2,75,21187730,1812300462,1529143111,49,31368,1.4,90,0.843758054,88.14765308
280,2300,0.2,80,20750259,1813309418,1534575528,49,23160,1.4,90,0.84628443,86.73355363
280,2300,0.2,85,21118452,1812008964,1548243477,49,12044,1.4,90,0.854434778,84.20975432
280,2300,0.2,90,20644271,1813438644,1541681046,49,0,1.4,90,0.850142381,83.36978135
280,2300,0.4,70,18244188,1796936078,1536935722,50,43476,1.4,90,0.855309068,52.03336477
280,2300,0.4,75,17296086,1803174313,1479084815,50,38588,1.4,90,0.820267239,51.60685789
280,2300,0.4,80,17239774,1797778995,1452468781,49,22128,1.4,90,0.807923991,50.11320013
280,2300,0.4,85,17647306,1796641362,1511796199,50,19712,1.4,90,0.84145686,48.48794506
280,2300,0.4,90,17281810,1797073915,1473565647,50,0,1.4,90,0.819980544,46.07698604
280,2300,0.6,70,16422488,1792880187,1470592029,51,47816,1.4,90,0.820239991,40.8789839
280,2300,0.6,75,16731643,1792907336,1482117979,51,29576,1.4,90,0.826656208,39.70860888
280,2300,0.6,80,15836639,1790333196,1425766303,51,41388,1.4,90,0.796369249,38.06263746
280,2300,0.6,85,16564560,1791451521,1499127927,51,19300,1.4,90,0.836823051,37.1856829
280,2300,0.6,90,16316453,1790297192,1459834064,52,0,1.4,90,0.815414374,33.92416535
280,2300,0.8,70,16098369,1793421320,1436525543,51,49884,1.4,90,0.800997249,35.72439672
280,2300,0.8,75,15554289,1790175481,1437685973,52,40124,1.4,90,0.80309779,32.842478
280,2300,0.8,80,15304495,1791992361,1425833003,52,26228,1.4,90,0.79566913,32.24460382
280,2300,0.8,85,14570957,1789523423,1409724331,54,17792,1.4,90,0.78776523,30.50547406
280,2300,0.8,90,15976049,1786551653,1459594390,53,0,1.4,90,0.816989751,28.01296042
280,2300,1,70,15844685,1788140153,1439425147,52,54784,1.4,90,0.804984522,31.64262652
280,2300,1,75,15322973,1788321602,1443064772,53,42184,1.4,90,0.806938064,28.58849658
280,2300,1,80,15594101,1786517968,1442446251,55,22632,1.4,90,0.807406518,27.81124424
280,2300,1,85,15475175,1786613966,1466345065,54,18268,1.4,90,0.820739731,26.56269483
280,2300,1,90,14991631,1786710895,1409273798,54,4620,1.4,90,0.788753123,24.41927899
280,2300,1.2,70,15596603,1788268975,1454197730,54,40100,1.4,90,0.813187362,29.29629812
280,2300,1.2,75,15291805,1786172998,1438481661,56,37644,1.4,90,0.805342855,26.46099378
280,2300,1.2,80,14780130,1787504993,1434094383,54,22784,1.4,90,0.802288323,26.13352
280,2300,1.2,85,16149502,1785305698,1511846959,56,19548,1.4,90,0.846828059,24.54129928
280,2300,1.2,90,14984044,1784930758,1424544315,56,0,1.4,90,0.798095001,22.15929609
280,2300,1.4,70,15290158,1787907279,1437398941,53,46816,1.4,90,0.803956088,27.44744137
280,2300,1.4,75,15253568,1784317728,1438454903,57,40204,1.4,90,0.806165225,24.33795789
280,2300,1.4,80,14604990,1786628110,1431230507,57,38820,1.4,90,0.801079138,23.11974084
280,2300,1.4,85,15017262,1784333227,1447150835,58,19456,1.4,90,0.811031714,21.97586028
280,2300,1.4,90,15550636,1783667609,1452716880,58,0,1.4,90,0.814454931,20.23925045
280,2300,1.6,70,15046833,1786673492,1464815092,56,44496,1.4,90,0.819856061,26.06895083
280,2300,1.6,75,15200370,1785798102,1435514877,58,36276,1.4,90,0.803850601,24.19833766
280,2300,1.6,80,15258959,1785652977,1455159457,58,32908,1.4,90,0.814917274,22.17206462
280,2300,1.6,85,14954652,1784373127,1439954746,59,17524,1.4,90,0.80698074,20.99902864
280,2300,1.6,90,14951964,1783517996,1437730051,57,0,1.4,90,0.806120294,19.31157291
280,2600,0.2,70,20599801,1809810525,1590895100,50,57084,1.4,90,0.879039589,81.23354524
280,2600,0.2,75,20426025,1811264056,1560875633,50,33168,1.4,90,0.861760398,80.66953949
280,2600,0.2,80,20893984,1810444897,1628705564,49,24844,1.4,90,0.899616203,79.52003645
280,2600,0.2,85,20136974,1806218436,1546042657,50,15228,1.4,90,0.855955529,76.7308596
280,2600,0.2,90,20902421,1810147931,1590464758,50,0,1.4,90,0.878638,75.34676593
280,2600,0.4,70,18215738,1797897231,1561842324,51,50904,1.4,90,0.868705006,48.04430842
280,2600,0.4,75,17371595,1796701286,1494425594,51,40124,1.4,90,0.831760742,46.94824828
280,2600,0.4,80,17543325,1794142964,1500263749,51,26780,1.4,90,0.836200782,45.52974239
280,2600,0.4,85,16726180,1793312377,1482644774,51,21100,1.4,90,0.826763253,44.28509281
280,2600,0.4,90,17288403,1793651605,1546113954,51,0,1.4,90,0.861992345,42.27885041
280,2600,0.6,70,17014914,1793581850,1548975157,52,42692,1.4,90,0.863621115,38.88008441
280,2600,0.6,75,16212143,1791661339,1477191087,54,37808,1.4,90,0.824481198,36.02625566
280,2600,0.6,80,15734732,1788291780,1464824321,53,21104,1.4,90,0.819119306,34.55232921
280,2600,0.6,85,15112022,1788041826,1439384142,53,24844,1.4,90,0.805005857,32.3295588
280,2600,0.6,90,15721751,1787345580,1452639756,54,9996,1.4,90,0.812735809,30.97121074
280,2600,0.8,70,15596068,1789707672,1521900591,55,49112,1.4,90,0.850362668,33.24067891
280,2600,0.8,75,15783656,1787216012,1465753216,56,40896,1.4,90,0.820132097,30.13966385
280,2600,0.8,80,15993719,1787877765,1476813814,55,27788,1.4,90,0.826014979,29.35437348
280,2600,0.8,85,15459435,1786015983,1450021804,55,21892,1.4,90,0.811875044,27.56133594
280,2600,0.8,90,15945706,1786762772,1522258118,55,0,1.4,90,0.851964313,25.86033703
280,2600,1,70,15437797,1790978293,1450685526,55,50176,1.4,90,0.809996152,29.50469525
280,2600,1,75,15377329,1786671732,1474136618,54,47104,1.4,90,0.825074126,27.3026578
280,2600,1,80,14997655,1786563326,1469447450,57,26004,1.4,90,0.822499504,25.97871584
280,2600,1,85,14841998,1785131645,1438956202,58,37132,1.4,90,0.806078479,23.48253031
280,2600,1,90,14755667,1784269049,1462292583,57,0,1.4,90,0.819547133,22.5399872
280,2600,1.2,70,15593471,1787096328,1457297124,54,44800,1.4,90,0.815455273,27.05844809
280,2600,1.2,75,14898413,1785556593,1442256898,58,41152,1.4,90,0.807735192,24.07070574
280,2600,1.2,80,14844188,1786476888,1435812556,59,38332,1.4,90,0.8037118,24.15799426
280,2600,1.2,85,15449122,1785699911,1466976801,59,21260,1.4,90,0.821513622,22.01616058
280,2600,1.2,90,14097430,1781313124,1412315173,60,0,1.4,90,0.792850597,20.23911651
280,2600,1.4,70,15159238,1788048445,1503621508,58,43520,1.4,90,0.840928842,25.42772556
280,2600,1.4,75,14574899,1785743316,1450134429,60,35852,1.4,90,0.812062079,23.69130245
280,2600,1.4,80,14978387,1784140912,1466663297,59,34572,1.4,90,0.822055751,20.79971366
280,2600,1.4,85,15341309,1784518806,1506341096,58,19072,1.4,90,0.844116123,20.36954243
280,2600,1.4,90,14582795,1781989044,1449992396,56,0,1.4,90,0.813693216,18.88679453
280,2600,1.6,70,14977392,1786690796,1449155960,56,46080,1.4,90,0.8110838,24.53632602
280,2600,1.6,75,15149656,1785895416,1472781752,57,35852,1.4,90,0.824674132,22.84062162
280,2600,1.6,80,14494375,1785735869,1464119317,58,35596,1.4,90,0.819896908,20.50133973
280,2600,1.6,85,14382506,1782442144,1416103238,62,16520,1.4,90,0.794473606,19.93574079
280,2600,1.6,90,14572286,1783384113,1442462088,59,0,1.4,90,0.808834214,18.22470878
320,900,0.2,70,36009608,1881475251,1682526662,48,38840,1.4,90,0.894259258,226.8539495
320,900,0.2,75,35053554,1879857106,1643280161,48,22388,1.4,90,0.874151634,224.7684003
320,900,0.2,80,34205897,1881554813,1646653756,48,16228,1.4,90,0.875155879,223.5887407
320,900,0.2,85,34857373,1880683721,1659780253,48,10812,1.4,90,0.882540873,221.1561652
320,900,0.2,90,34801674,1879445324,1674983526,48,0,1.4,90,0.891211628,220.5974568
320,900,0.4,70,25470170,1836171969,1530391380,48,43460,1.4,90,0.833468436,120.9989033
320,900,0.4,75,24745846,1833979794,1516696560,47,25728,1.4,90,0.826997421,119.6967402
320,900,0.4,80,24967286,1832745105,1535107566,48,19564,1.4,90,0.837600145,118.7761677
320,900,0.4,85,24310283,1831313397,1493592346,48,12868,1.4,90,0.815585333,116.1935206
320,900,0.4,90,24663733,1831956365,1502729487,48,0,1.4,90,0.820286725,115.0347711
320,900,0.6,70,21590653,1827692922,1454323397,48,50156,1.4,90,0.795715396,86.808881
320,900,0.6,75,22357611,1819752257,1450139715,48,26624,1.4,90,0.796888538,84.65351152
320,900,0.6,80,21835493,1817159041,1458350828,48,20328,1.4,90,0.802544409,83.13205235
320,900,0.6,85,21746436,1816928765,1485271590,48,10240,1.4,90,0.817462753,81.70186256
320,900,0.6,90,21158359,1816071737,1462906467,48,12,1.4,90,0.805533414,79.69115822
320,900,0.8,70,20351403,1810733723,1420777523,48,44736,1.4,90,0.784641886,68.66648772
320,900,0.8,75,19555195,1811230027,1416735490,49,34720,1.4,90,0.782195231,67.4224849
320,900,0.8,80,20748371,1810475069,1476689238,48,16384,1.4,90,0.815636328,65.72905602
320,900,0.8,85,19856401,1810431771,1425589972,49,10508,1.4,90,0.787430929,64.5127395
320,900,0.8,90,19189978,1809960419,1431417240,49,0,1.4,90,0.790855549,62.36553003
320,900,1,70,19533864,1807977323,1414958398,49,44240,1.4,90,0.782619549,59.09149288
320,900,1,75,18954860,1805967148,1426942844,50,22272,1.4,90,0.79012669,57.3644454
320,900,1,80,18907035,1808102771,1406987444,49,29328,1.4,90,0.778156788,55.47853566
320,900,1,85,18439765,1806712680,1419917038,49,26124,1.4,90,0.785911924,53.93043083
320,900,1,90,18339555,1804020758,1407387959,50,0,1.4,90,0.780139559,52.18232504
320,900,1.2,70,18553069,1808285124,1411529823,49,46296,1.4,90,0.780590298,52.60336716
320,900,1.2,75,18463457,1805045767,1396499470,49,33804,1.4,90,0.7736643,50.76684429
320,900,1.2,80,17982979,1802045759,1404170077,50,39948,1.4,90,0.779208891,47.28361717
320,900,1.2,85,17902542,1802771690,1394542037,50,12556,1.4,90,0.773554436,47.50700843
320,900,1.2,90,18069930,1803668950,1400608867,50,0,1.4,90,0.776533225,45.48959639
320,900,1.4,70,18227382,1803047627,1391063290,50,39092,1.4,90,0.771506681,47.52758321
320,900,1.4,75,18066887,1804061759,1385338446,50,39692,1.4,90,0.767899679,45.65531331
320,900,1.4,80,17766633,1803077437,1389598838,50,38668,1.4,90,0.77068173,42.64654448
320,900,1.4,85,17416394,1801212664,1376418657,50,14604,1.4,90,0.764162214,42.08868015
320,900,1.4,90,17288921,1799703376,1390992013,51,0,1.4,90,0.772900708,40.54073737
320,900,1.6,70,17836003,1803066804,1396438758,50,50416,1.4,90,0.774479767,44.46597654
320,900,1.6,75,17617970,1802309701,1385644657,51,36364,1.4,90,0.768816068,42.27336972
320,900,1.6,80,17032612,1802357560,1377270919,51,21128,1.4,90,0.764149661,41.30322825
320,900,1.6,85,17436003,1801760933,1402434818,51,17164,1.4,90,0.778368979,38.98760396
320,900,1.6,90,17271978,1798968348,1385466375,52,0,1.4,90,0.770144943,37.57650898
320,1200,0.2,70,29537675,1855992709,1600073668,48,41160,1.4,90,0.862112044,172.9914937
320,1200,0.2,75,30683128,1855946006,1641288681,48,24960,1.4,90,0.884340749,172.2728823
320,1200,0.2,80,30468134,1856970501,1618469908,48,20840,1.4,90,0.871564684,172.5972751
320,1200,0.2,85,30188935,1853762783,1618829437,48,14684,1.4,90,0.87326677,168.3393166
320,1200,0.2,90,29739542,1853346043,1585444443,48,0,1.4,90,0.855449768,166.6286996
320,1200,0.4,70,22900769,1822782380,1507251283,48,42956,1.4,90,0.826895904,93.51196236
320,1200,0.4,75,22597221,1820676175,1490959634,48,31888,1.4,90,0.818904347,92.71712455
320,1200,0.4,80,22603880,1820272337,1483655910,49,21876,1.4,90,0.815073591,91.00587268
320,1200,0.4,85,22511167,1818081657,1486132949,49,12556,1.4,90,0.817418152,88.32068982
320,1200,0.4,90,21680674,1820347954,1484038922,49,0,1.4,90,0.815250139,87.83107382
320,1200,0.6,70,19884885,1811023535,1431670437,48,40460,1.4,90,0.790531105,67.39596183
320,1200,0.6,75,19969688,1809265632,1434147320,48,34828,1.4,90,0.792668193,66.36308988
320,1200,0.6,80,19788193,1811363762,1430416428,49,33548,1.4,90,0.78969032,63.88221557
320,1200,0.6,85,19618744,1808293436,1481449176,49,15116,1.4,90,0.819252643,63.09014726
320,1200,0.6,90,19322133,1806980071,1472829678,49,0,1.4,90,0.815077987,61.75325649
320,1200,0.8,70,19012576,1808631546,1460232488,49,43192,1.4,90,0.807368693,54.97325371
320,1200,0.8,75,18416658,1804035537,1420082254,49,29324,1.4,90,0.787169778,53.99842804
320,1200,0.8,80,18177209,1803648667,1419577311,50,15448,1.4,90,0.787058664,52.55113938
320,1200,0.8,85,17993878,1803372556,1400325327,50,10240,1.4,90,0.776503625,50.73200726
320,1200,0.8,90,17650231,1800860091,1412999744,50,0,1.4,90,0.784624942,48.51871642
320,1200,1,70,18168569,1802134133,1409833196,50,42960,1.4,90,0.782313131,47.07228201
320,1200,1,75,18044286,1801782433,1404620827,50,35852,1.4,90,0.779572939,45.57897397
320,1200,1,80,17375749,1800254518,1401717311,51,21100,1.4,90,0.778621743,44.81571554
320,1200,1,85,17559329,1799963257,1392293636,51,14180,1.4,90,0.773512254,41.8669974
320,1200,1,90,17648656,1802326853,1412798835,51,0,1.4,90,0.78387493,40.98399901
320,1200,1.2,70,17566898,1801408221,1439862324,51,44492,1.4,90,0.799298186,42.1590162
320,1200,1.2,75,17371913,1799418235,1442929077,51,26756,1.4,90,0.801886437,40.86957724
320,1200,1.2,80,17183897,1799453580,1419042121,51,20224,1.4,90,0.788596125,39.63219152
320,1200,1.2,85,16830883,1799453627,1392802327,50,25356,1.4,90,0.774014015,37.13768392
320,1200,1.2,90,16728165,1796245544,1398755586,51,24332,1.4,90,0.778710678,35.69430791
320,1200,1.4,70,17096816,1797488066,1424260786,52,41408,1.4,90,0.792361748,39.64114873
320,1200,1.4,75,17360174,1799612948,1406304482,52,34980,1.4,90,0.781448302,38.20499763
320,1200,1.4,80,16965602,1798239659,1408651746,52,38412,1.4,90,0.783350394,34.08558332
320,1200,1.4,85,16671229,1794421348,1388673424,52,19468,1.4,90,0.773883695,33.48743341
320,1200,1.4,90,16127374,1797017317,1385191456,53,0,1.4,90,0.770828107,32.10069129
320,1200,1.6,70,17211662,1798877291,1432464443,52,42936,1.4,90,0.79631026,36.57567278
320,1200,1.6,75,16915508,1795906315,1390670874,51,36364,1.4,90,0.774356024,34.92293112
320,1200,1.6,80,16285131,1793963443,1411088744,52,37900,1.4,90,0.786576086,31.57092769
320,1200,1.6,85,16487419,1796292100,1415601222,52,12380,1.4,90,0.788068501,32.66516602
320,1200,1.6,90,16359442,1793055974,1370609983,53,0,1.4,90,0.764398883,30.15921854
320,1400,0.2,70,27240053,1847125777,1599002031,48,43520,1.4,90,0.865670357,149.8067731
320,1400,0.2,75,27750171,1846025912,1581810438,47,33184,1.4,90,0.856873367,149.1329124
320,1400,0.2,80,27632509,1843568116,1607073677,48,20340,1.4,90,0.871719175,146.3900984
320,1400,0.2,85,27935859,1846594678,1581751214,48,13412,1.4,90,0.856577371,146.6079458
320,1400,0.2,90,27105590,1843103024,1601642098,48,0,1.4,90,0.868992171,143.7182003
320,1400,0.4,70,20757146,1818133483,1470036776,49,42192,1.4,90,0.808541721,83.35460529
320,1400,0.4,75,21492598,1814932852,1492877009,49,34828,1.4,90,0.822552199,80.88585859
320,1400,0.4,80,20705876,1815182817,1489127907,48,23820,1.4,90,0.820373514,79.00183555
320,1400,0.4,85,20996839,1815432762,1492679869,49,12544,1.4,90,0.822217105,77.42868588
320,1400,0.4,90,20180752,1815121022,1479984254,49,0,1.4,90,0.815363954,75.70892711
320,1400,0.6,70,18211728,1806577721,1434974242,49,42184,1.4,90,0.794305291,59.32713187
320,1400,0.6,75,18505045,1804970550,1449787283,50,26744,1.4,90,0.803219356,58.54403159
320,1400,0.6,80,17541256,1806023390,1405777770,49,33548,1.4,90,0.778382926,55.91587791
320,1400,0.6,85,18609602,1805335120,1435708784,50,9308,1.4,90,0.795258879,55.32863927
320,1400,0.6,90,17928690,1804474427,1408474259,50,0,1.4,90,0.780545425,53.34616804
320,1400,0.8,70,17685091,1801837872,1426554813,50,49112,1.4,90,0.791722072,48.67635352
320,1400,0.8,75,18035208,1810081102,1419921930,51,35596,1.4,90,0.784452105,47.05003082
320,1400,0.8,80,17876630,1799469755,1448628329,50,34212,1.4,90,0.805030662,45.64413884
320,1400,0.8,85,17145218,1802326159,1430557029,50,22028,1.4,90,0.793728162,44.01713187
320,1400,0.8,90,16947654,1799571644,1407071671,50,0,1.4,90,0.781892555,42.48225739
320,1400,1,70,17288331,1803096329,1451633793,50,41916,1.4,90,0.805078336,42.04503631
320,1400,1,75,17317321,1796644290,1401835678,51,21856,1.4,90,0.78025221,40.54073703
320,1400,1,80,15975780,1797109882,1389859132,50,24956,1.4,90,0.773385727,39.11204326
320,1400,1,85,16398356,1798911127,1394075367,51,12380,1.4,90,0.774955108,37.70130529
320,1400,1,90,16975127,1797982942,1418682452,52,0,1.4,90,0.789041108,35.78365199
320,1400,1.2,70,17590699,1795737194,1472178665,51,48352,1.4,90,0.819818551,37.81124007
320,1400,1.2,75,16686780,1796945478,1426167728,51,27272,1.4,90,0.793662215,37.20872895
320,1400,1.2,80,16655998,1796732655,1409821664,52,32780,1.4,90,0.784658563,33.92875263
320,1400,1.2,85,15990482,1794260327,1400910534,50,19212,1.4,90,0.780773287,32.64593719
320,1400,1.2,90,16131577,1795482750,1388507782,51,0,1.4,90,0.773333958,31.49999345
320,1400,1.4,70,16624745,1796200949,1390282877,52,48348,1.4,90,0.774012995,35.30379564
320,1400,1.4,75,16591844,1794707651,1407893276,51,27524,1.4,90,0.784469423,34.18031832
320,1400,1.4,80,15891329,1796972355,1396507273,51,25216,1.4,90,0.77714455,32.14541171
320,1400,1.4,85,15600173,1792770225,1384868625,52,35596,1.4,90,0.772474133,29.63829096
320,1400,1.4,90,15949157,1797666113,1407299738,51,0,1.4,90,0.782848232,28.59713393
320,1400,1.6,70,16355024,1793384316,1392383154,52,48864,1.4,90,0.776399761,33.47393916
320,1400,1.6,75,15645880,1795732600,1392421528,52,36108,1.4,90,0.77540583,31.02630324
320,1400,1.6,80,16116238,1793837509,1387329351,53,31756,1.4,90,0.773386298,30.3893565
320,1400,1.6,85,15526237,1792800524,1393093328,53,17164,1.4,90,0.777048706,27.97643031
320,1400,1.6,90,15374856,1792265727,1375556724,53,0,1.4,90,0.767495971,26.46255875
320,1690,0.2,70,25909375,1835360346,1600061886,48,42696,1.4,90,0.871797132,126.2311967
320,1690,0.2,75,26271804,1834604833,1600739536,48,24944,1.4,90,0.87252552,126.5387868
320,1690,0.2,80,25745161,1833031502,1569770999,48,27404,1.4,90,0.856379717,123.6990256
320,1690,0.2,85,25512192,1830332707,1610896699,48,12556,1.4,90,0.88011141,120.7371184
320,1690,0.2,90,25414831,1831945420,1565449215,48,0,1.4,90,0.854528305,120.062548
320,1690,0.4,70,20073388,1810215429,1461860684,48,45004,1.4,90,0.807561719,70.75827575
320,1690,0.4,75,19529690,1810253337,1479692059,48,24432,1.4,90,0.817395018,68.82246495
320,1690,0.4,80,20173485,1808395064,1485166245,49,38668,1.4,90,0.821262054,65.06650638
320,1690,0.4,85,19897545,1810546803,1494756141,48,12556,1.4,90,0.825582713,64.86565022
320,1690,0.4,90,19533167,1815217984,1473385774,48,0,1.4,90,0.811685311,63.85469645
320,1690,0.6,70,18735704,1803636487,1447245792,49,54776,1.4,90,0.802404366,52.72125639
320,1690,0.6,75,17942695,1802194074,1443360319,49,27548,1.4,90,0.800890614,50.02865209
320,1690,0.6,80,17660713,1801874103,1447627038,49,38668,1.4,90,0.803400768,46.67426744
320,1690,0.6,85,17853298,1802547349,1435673367,48,25868,1.4,90,0.796469157,47.05922761
320,1690,0.6,90,17399920,1800779284,1439010759,49,0,1.4,90,0.799104461,45.31161186
320,1690,0.8,70,17121462,1798796481,1412694423,49,44484,1.4,90,0.785355341,42.4824533
320,1690,0.8,75,17189824,1799000980,1437864014,50,35492,1.4,90,0.799256938,40.40816674
320,1690,0.8,80,16754583,1801510436,1416593160,50,20836,1.4,90,0.786336361,39.91055356
320,1690,0.8,85,17158798,1795762568,1458830664,50,30720,1.4,90,0.812373913,36.92457328
320,1690,0.8,90,16637983,1797069608,1420425147,50,0,1.4,90,0.790411869,36.27865727
320,1690,1,70,16839073,1796296193,1413715301,51,43776,1.4,90,0.787016811,38.56247825
320,1690,1,75,17127894,1797011179,1432581422,51,36364,1.4,90,0.797202287,36.87653623
320,1690,1,80,16294250,1796198468,1440679306,50,20572,1.4,90,0.802071337,34.69474286
320,1690,1,85,16044354,1798133548,1462034383,52,16492,1.4,90,0.813084426,33.16284158
320,1690,1,90,15423326,1794466883,1401975741,51,0,1.4,90,0.781277021,30.99784068
320,1690,1.2,70,16254309,1794933681,1408583760,51,44032,1.4,90,0.784755323,34.45827892
320,1690,1.2,75,16260912,1795379963,1407512599,51,35596,1.4,90,0.783963633,31.52849593
320,1690,1.2,80,15853804,1795864300,1411639618,50,23924,1.4,90,0.78605027,32.69706729
320,1690,1.2,85,16009400,1791004425,1419832176,51,33548,1.4,90,0.792757492,28.34904734
320,1690,1.2,90,15956149,1790299518,1423585269,51,0,1.4,90,0.795165979,27.69452449
320,1690,1.4,70,16306120,1795925562,1405357891,52,38052,1.4,90,0.782525691,31.00105524
320,1690,1.4,75,16770235,1792520900,1415206068,53,23656,1.4,90,0.789506035,30.01514965
320,1690,1.4,80,15275706,1793811677,1410769556,53,36364,1.4,90,0.786464696,26.9153909
320,1690,1.4,85,15575754,1792025167,1406856523,53,29708,1.4,90,0.785065159,25.70025967
320,1690,1.4,90,15534744,1790927110,1392116185,54,0,1.4,90,0.777315937,24.79081411
320,1690,1.6,70,16342131,1792454842,1418020538,53,44756,1.4,90,0.791105307,30.69074824
320,1690,1.6,75,15555902,1792873451,1422389004,53,35596,1.4,90,0.793357168,27.26770894
320,1690,1.6,80,16217908,1790037471,1411666351,53,38156,1.4,90,0.788623911,24.8259513
320,1690,1.6,85,15903761,1792860118,1406603663,52,37388,1.4,90,0.78455851,24.33373483
320,1690,1.6,90,15223452,1793295982,1430911107,53,0,1.4,90,0.797922441,23.22345211
320,2000,0.2,70,24145728,1829580641,1571771341,49,54780,1.4,90,0.85908831,111.7788062
320,2000,0.2,75,24004464,1828602917,1580539844,49,37036,1.4,90,0.864342843,108.0697266
320,2000,0.2,80,24151157,1828123623,1588483693,48,22124,1.4,90,0.868914811,108.3412345
320,2000,0.2,85,23282486,1826013470,1542923996,48,17496,1.4,90,0.844968573,105.8993903
320,2000,0.2,90,23317089,1827615813,1569044443,49,0,1.4,90,0.858519844,104.0479752
320,2000,0.4,70,18812098,1809218631,1464713293,49,43468,1.4,90,0.809583357,62.16496925
320,2000,0.4,75,19194626,1806868939,1501629429,49,38840,1.4,90,0.831067155,60.01480803
320,2000,0.4,80,19771068,1806471187,1513795075,49,20328,1.4,90,0.837984622,58.98933181
320,2000,0.4,85,19148193,1804547325,1488134732,49,12812,1.4,90,0.824658191,56.13952353
320,2000,0.4,90,18851342,1803508033,1486674439,49,0,1.4,90,0.824323713,55.79369015
320,2000,0.6,70,17960607,1801942767,1467795715,50,44736,1.4,90,0.814562894,46.27840625
320,2000,0.6,75,17747861,1801364431,1489052107,50,37376,1.4,90,0.826624575,44.67146211
320,2000,0.6,80,16794209,1797904332,1466324898,50,38412,1.4,90,0.815574484,41.48006159
320,2000,0.6,85,17721724,1797661276,1459452686,50,30720,1.4,90,0.811861893,40.29618385
320,2000,0.6,90,17077655,1798406231,1456100799,50,0,1.4,90,0.809661785,39.9801228
320,2000,0.8,70,16705577,1798862359,1455481043,51,45004,1.4,90,0.809111957,39.70933277
320,2000,0.8,75,16912109,1797287338,1450153165,51,30608,1.4,90,0.806856608,37.22215814
320,2000,0.8,80,16720987,1795055012,1434165835,53,24960,1.4,90,0.798953695,35.7909317
320,2000,0.8,85,16645698,1794248562,1474902631,52,25356,1.4,90,0.822016895,33.19069538
320,2000,0.8,90,16415241,1795976680,1425164214,52,0,1.4,90,0.793531581,32.02942635
320,2000,1,70,15915798,1795454759,1425957878,52,44220,1.4,90,0.794204293,33.81168141
320,2000,1,75,16454374,1795891588,1503354356,52,39860,1.4,90,0.837107521,31.11223172
320,2000,1,80,16177491,1793319651,1455850806,52,28040,1.4,90,0.811818911,31.66381166
320,2000,1,85,15648570,1795931211,1444622711,54,26892,1.4,90,0.804386439,29.05962049
320,2000,1,90,16242975,1793888998,1449804787,52,0,1.4,90,0.808190913,27.65826899
320,2000,1.2,70,16401636,1791620513,1451482755,52,43716,1.4,90,0.810150779,31.07771367
320,2000,1.2,75,15301956,1793022681,1409100307,54,38324,1.4,90,0.785879801,28.56530196
320,2000,1.2,80,15121018,1790234635,1391581913,55,17484,1.4,90,0.777318171,28.32094782
320,2000,1.2,85,15975222,1791602848,1440038364,53,37388,1.4,90,0.803770973,25.34453663
320,2000,1.2,90,15876117,1790336650,1425649907,55,0,1.4,90,0.796302699,24.6839909
320,2000,1.4,70,15540297,1793479535,1413905272,55,44288,1.4,90,0.788358743,28.53208171
320,2000,1.4,75,15720913,1792259846,1424364524,54,37808,1.4,90,0.794731036,26.1621126
320,2000,1.4,80,15882100,1789889136,1413556800,55,22372,1.4,90,0.789745449,25.82936901
320,2000,1.4,85,14673869,1790686713,1386705284,56,32012,1.4,90,0.7743986,23.47573588
320,2000,1.4,90,15367114,1792541903,1430237907,55,0,1.4,90,0.797882551,22.38380992
320,2000,1.6,70,15467442,1793962065,1412978922,54,45524,1.4,90,0.787630324,27.73685236
320,2000,1.6,75,15473635,1791611270,1422171443,56,36620,1.4,90,0.793794651,25.6847797
320,2000,1.6,80,15574926,1792105975,1446334670,54,29580,1.4,90,0.807058673,24.25135702
320,2000,1.6,85,15647090,1798589108,1420097108,54,15116,1.4,90,0.789561719,22.75848836
320,2000,1.6,90,15684480,1788113544,1431896456,54,0,1.4,90,0.800786091,20.98296894
320,2300,0.2,70,22374686,1821413493,1594772905,49,44044,1.4,90,0.875568843,97.85462755
320,2300,0.2,75,22435304,1820983671,1618859417,49,42440,1.4,90,0.889002709,95.63116047
320,2300,0.2,80,22462711,1822231395,1598985775,49,22380,1.4,90,0.877487776,94.46360592
320,2300,0.2,85,21958526,1821846829,1556574500,49,13692,1.4,90,0.854393726,93.95153652
320,2300,0.2,90,22884595,1820999458,1635092019,49,0,1.4,90,0.897909119,91.79204835
320,2300,0.4,70,18279904,1803537555,1510426512,49,52464,1.4,90,0.837479934,56.37224537
320,2300,0.4,75,18099850,1804775264,1493014696,49,38840,1.4,90,0.827257956,54.93856814
320,2300,0.4,80,17661010,1803496770,1488876316,51,38412,1.4,90,0.825549755,51.64054588
