Frames,CPU_freq,CPU_cores_percent,memory,cache_miss,instructions,cycles,temperature,swap,core_demands,RAM_demands,cpi,time
240,3200,1.4,80,13065858,1762563349,1375000308,27.8,11532,1.4,90,0.780113979,12.46260128
240,3200,1.4,85,13128525,1762950789,1374707510,27.8,5644,1.4,90,0.779776451,12.06707874
240,3200,1.4,90,13287768,1764110782,1372951395,27.8,0,1.4,90,0.778268241,11.86451356
240,3200,1.6,70,13521187,1766165398,1373769133,27.8,37388,1.4,90,0.777825868,13.03556418
240,3200,1.6,75,13334141,1763235991,1369752553,27.8,22136,1.4,90,0.776840173,12.31727698
240,3200,1.6,80,13002288,1763248109,1366131744,27.8,20480,1.4,90,0.774781346,11.48687547
240,3200,1.6,85,13467052,1763264083,1372410535,27.8,23052,1.4,90,0.778335218,11.47346656
240,3200,1.6,90,13434094,1763813821,1377201651,27.8,0,1.4,90,0.780808969,11.06010251
240,3600,0.2,70,17448142,1782583052,1486117897,27.8,54000,1.4,90,0.833687886,52.93328054
240,3600,0.2,75,17235689,1780515198,1489383031,27.8,17488,1.4,90,0.836489929,52.15507954
240,3600,0.2,80,16797175,1778837518,1491669618,27.8,11520,1.4,90,0.838564289,51.79103
240,3600,0.2,85,16971101,1780537627,1493907805,27.8,16256,1.4,90,0.839020632,52.61135985
240,3600,0.2,90,17318494,1785328253,1496116505,27.8,0,1.4,90,0.838006402,51.03243427
240,3600,0.4,70,14536863,1769775024,1434358237,27.8,34716,1.4,90,0.810474901,28.79493572
240,3600,0.4,75,14744536,1770784206,1424549083,27.8,55288,1.4,90,0.804473565,28.60878267
240,3600,0.4,80,14602702,1771809200,1436651992,27.8,25968,1.4,90,0.810838996,28.14901593
240,3600,0.4,85,15387183,1771332729,1445436946,27.8,5900,1.4,90,0.81601662,28.40846068
240,3600,0.4,90,14395882,1769052817,1419994232,27.8,0,1.4,90,0.802686171,27.16042133
240,3600,0.6,70,14005076,1768302753,1418742681,27.8,54264,1.4,90,0.802318878,21.33708506
240,3600,0.6,75,14025331,1766183329,1417953433,27.8,28860,1.4,90,0.802834796,20.65272368
240,3600,0.6,80,13846072,1767198095,1410077309,27.8,25612,1.4,90,0.797916947,20.06209684
240,3600,0.6,85,13589252,1766565924,1412749558,27.8,25204,1.4,90,0.799715164,20.10776028
240,3600,0.6,90,13403621,1766177376,1410809134,27.8,0,1.4,90,0.798792439,19.39002338
240,3600,0.8,70,13763279,1766049734,1407130898,27.8,54516,1.4,90,0.796767424,17.42467404
240,3600,0.8,75,13615883,1765574099,1405259284,27.8,45532,1.4,90,0.795922009,17.17354276
240,3600,0.8,80,13569054,1764831633,1408677470,27.8,23472,1.4,90,0.798193688,16.44383173
240,3600,0.8,85,13245617,1764765254,1403278121,27.8,27000,1.4,90,0.795164183,15.97796007
240,3600,0.8,90,13408787,1763837923,1397107126,27.8,0,1.4,90,0.792083619,15.61624566
240,3600,1,70,13485931,1763962000,1395180822,27.8,39336,1.4,90,0.790935872,15.17778737
240,3600,1,75,13161366,1767549233,1394609412,27.8,31128,1.4,90,0.789007393,14.05961613
240,3600,1,80,13392784,1764249954,1399785974,27.8,16384,1.4,90,0.793417039,13.55307643
240,3600,1,85,13328635,1762505934,1405457659,27.8,6412,1.4,90,0.7974201,13.940094
240,3600,1,90,13053558,1764083909,1387122205,27.8,0,1.4,90,0.786313053,13.13815734
240,3600,1.2,70,13311743,1763004406,1398319644,27.8,44748,1.4,90,0.793145859,13.39885948
240,3600,1.2,75,13227308,1762955363,1393378862,27.8,23156,1.4,90,0.790365367,12.79493238
240,3600,1.2,80,13028678,1762815554,1392258580,27.8,25100,1.4,90,0.789792543,12.37340271
240,3600,1.2,85,13176507,1765528527,1395452587,27.8,15616,1.4,90,0.790388015,12.83840824
240,3600,1.2,90,12725118,1763065618,1393880538,27.8,0,1.4,90,0.790600488,11.81665274
240,3600,1.4,70,13159808,1763356753,1393485517,27.8,50168,1.4,90,0.790245941,12.47248723
240,3600,1.4,75,13076802,1762425094,1394000588,27.8,28416,1.4,90,0.790955935,11.67801125
240,3600,1.4,80,13195195,1762612603,1393853447,27.8,27404,1.4,90,0.790788313,11.65374019
240,3600,1.4,85,13037341,1762515584,1390826780,27.8,5388,1.4,90,0.7891146,11.20144038
240,3600,1.4,90,12694594,1763731710,1386125935,27.8,0,1.4,90,0.785905207,10.65723006
240,3600,1.6,70,13202420,1764659524,1388702264,27.8,40448,1.4,90,0.786951956,12.06621086
240,3600,1.6,75,13047639,1763461328,1388086852,27.8,37800,1.4,90,0.787137676,11.42145851
240,3600,1.6,80,12743564,1762946315,1401247667,27.8,24332,1.4,90,0.794832863,11.02046665
240,3600,1.6,85,12952693,1760383920,1400112928,27.8,25600,1.4,90,0.795345215,10.64062624
240,3600,1.6,90,13032300,1762148293,1391429210,27.8,0,1.4,90,0.78962095,10.35586396
280,1200,0.2,70,29101712,1834698081,1565533977,27.8,36512,1.4,90,0.853292426,164.8183447
280,1200,0.2,75,28984057,1836475289,1557058532,27.8,17228,1.4,90,0.847851611,164.500882
280,1200,0.2,80,29385340,1835972167,1553537507,27.8,29580,1.4,90,0.846166154,164.5782544
280,1200,0.2,85,28265193,1835633073,1583548364,27.8,12620,1.4,90,0.862671515,164.2949315
280,1200,0.2,90,29192498,1836589784,1568325390,27.8,0,1.4,90,0.853933417,163.4676771
280,1200,0.4,70,20970782,1801030862,1439061393,27.8,34448,1.4,90,0.799020951,85.55220687
280,1200,0.4,75,20607116,1803599325,1432875939,27.8,17232,1.4,90,0.794453579,84.77411142
280,1200,0.4,80,20664243,1800738585,1437666903,27.8,10508,1.4,90,0.798376241,84.49899506
280,1200,0.4,85,20959991,1800590764,1436693764,27.8,5388,1.4,90,0.797901329,84.31869961
280,1200,0.4,90,20347664,1803054469,1448106445,27.8,0,1.4,90,0.803140709,83.59765522
280,1200,0.6,70,18261350,1788332221,1396510201,27.8,43452,1.4,90,0.780900878,58.79699173
280,1200,0.6,75,18232224,1787898765,1386553572,27.8,22644,1.4,90,0.775521299,58.13455886
280,1200,0.6,80,17795917,1791665341,1396533532,27.8,18280,1.4,90,0.779461153,58.33593154
280,1200,0.6,85,18007586,1790126769,1390629723,27.8,5900,1.4,90,0.776833098,57.93786103
280,1200,0.6,90,18014704,1788533776,1390226842,27.8,0,1.4,90,0.777299742,57.35323055
280,1200,0.8,70,17302166,1785198082,1372692372,27.8,36520,1.4,90,0.768930006,46.5607211
280,1200,0.8,75,16991962,1786760545,1373693994,27.8,19296,1.4,90,0.768818182,45.34755845
280,1200,0.8,80,17130597,1784352370,1374190850,27.8,14672,1.4,90,0.770134236,45.37369323
280,1200,0.8,85,16905298,1785270774,1371993501,27.8,13836,1.4,90,0.768507232,44.71314348
280,1200,0.8,90,16410897,1783906833,1373836266,27.8,0,1.4,90,0.770127812,44.12887683
280,1200,1,70,16129855,1782039593,1362027594,27.8,41900,1.4,90,0.764308268,38.88246344
280,1200,1,75,15828411,1781152502,1359248199,27.8,22392,1.4,90,0.763128479,37.33152948
280,1200,1,80,16412892,1780926213,1364266389,27.8,13648,1.4,90,0.766043185,37.20812372
280,1200,1,85,16225152,1779338800,1364766161,27.8,19068,1.4,90,0.767007475,38.24617057
280,1200,1,90,16213388,1778265949,1357286904,27.8,0,1.4,90,0.763264294,36.25684175
280,1200,1.2,70,15757048,1779756590,1359979452,27.8,41404,1.4,90,0.764137894,33.95399224
280,1200,1.2,75,15526429,1778914298,1351846060,27.8,21360,1.4,90,0.759927593,32.09406228
280,1200,1.2,80,15492336,1778151838,1352058853,27.8,24188,1.4,90,0.760373116,32.12021143
280,1200,1.2,85,15404207,1779462202,1356076653,27.8,5644,1.4,90,0.762071064,32.48264008
280,1200,1.2,90,15531768,1777760505,1364177945,27.8,0,1.4,90,0.76735755,31.58295467
280,1200,1.4,70,15002606,1777061969,1344219304,27.8,34976,1.4,90,0.756427928,29.40010372
280,1200,1.4,75,14672274,1778953658,1347395809,27.8,21356,1.4,90,0.757409167,28.75241247
280,1200,1.4,80,15380065,1777330672,1346969136,27.8,10508,1.4,90,0.757860739,28.9628419
280,1200,1.4,85,15101785,1778594981,1349424749,27.8,13836,1.4,90,0.758702663,28.40200762
280,1200,1.4,90,15179263,1776042001,1351483606,27.8,0,1.4,90,0.760952503,27.99612775
280,1200,1.6,70,15165215,1775615421,1341507796,27.8,35476,1.4,90,0.75551709,28.59812957
280,1200,1.6,75,15284411,1775961743,1350608029,27.8,19032,1.4,90,0.760493876,27.6505413
280,1200,1.6,80,15219385,1776144380,1342458645,27.8,10764,1.4,90,0.755827432,27.35850348
280,1200,1.6,85,15435433,1777022007,1357686391,27.8,19308,1.4,90,0.764023397,28.54377243
280,1200,1.6,90,14943162,1775294976,1344807278,27.8,0,1.4,90,0.757512017,26.72245615
280,1600,0.2,70,25194897,1816993957,1523138890,27.8,34828,1.4,90,0.838274054,125.3169159
280,1600,0.2,75,24905007,1818041825,1535128236,27.8,15940,1.4,90,0.844385544,124.2962685
280,1600,0.2,80,24698241,1818317952,1516034919,27.8,20480,1.4,90,0.833756779,124.5003254
280,1600,0.2,85,24611045,1818696650,1536059571,27.8,20324,1.4,90,0.844593611,124.4602668
280,1600,0.2,90,25270851,1816538616,1533292869,27.8,0,1.4,90,0.844073919,123.9159108
280,1600,0.4,70,19101404,1792923498,1422903900,27.8,37544,1.4,90,0.793622205,66.51304238
280,1600,0.4,75,18503897,1792190338,1413611802,27.8,20572,1.4,90,0.788762093,64.48967656
280,1600,0.4,80,18614254,1791868916,1420687292,27.8,17484,1.4,90,0.792852245,64.95194168
280,1600,0.4,85,19299909,1791404728,1423849462,27.8,22660,1.4,90,0.794822878,64.50896762
280,1600,0.4,90,18754718,1793412292,1428606084,27.8,0,1.4,90,0.79658542,63.90714445
280,1600,0.6,70,16117790,1784656368,1384630748,27.8,43960,1.4,90,0.77585286,45.83793023
280,1600,0.6,75,16756262,1782081491,1371046659,27.8,20612,1.4,90,0.76935127,44.6891766
280,1600,0.6,80,16599025,1786130952,1387199671,27.8,10764,1.4,90,0.776650597,44.64610248
280,1600,0.6,85,16467405,1783735179,1379076204,27.8,27520,1.4,90,0.773139545,45.20399094
280,1600,0.6,90,16563182,1784982540,1375975492,27.8,0,1.4,90,0.770862158,43.83852388
280,1600,0.8,70,15988981,1778050836,1371037049,27.8,43448,1.4,90,0.771089904,36.73667598
280,1600,0.8,75,16118923,1778971202,1387158595,27.8,18176,1.4,90,0.77975326,35.03579718
280,1600,0.8,80,15631901,1780782406,1370555378,27.8,19876,1.4,90,0.769636635,35.19201544
280,1600,0.8,85,15770231,1782239365,1371023914,27.8,16652,1.4,90,0.769270358,34.5201852
280,1600,0.8,90,15418615,1778817879,1372582219,27.8,0,1.4,90,0.771626053,34.26120832
280,1600,1,70,15072087,1777528614,1363627323,27.8,37032,1.4,90,0.767147889,29.92943006
280,1600,1,75,15310943,1778371999,1367876689,27.8,18176,1.4,90,0.769173542,28.92605681
280,1600,1,80,14662232,1775612060,1353257795,27.8,34468,1.4,90,0.762135956,28.69003776
280,1600,1,85,15210500,1778896634,1366276534,27.8,18048,1.4,90,0.768047175,29.21536691
280,1600,1,90,15062783,1775825237,1348718512,27.8,0,1.4,90,0.759488312,28.14710419
280,1600,1.2,70,15013362,1777395962,1350154295,27.8,54268,1.4,90,0.759624937,26.82900024
280,1600,1.2,75,14496309,1775044691,1347185737,27.8,38564,1.4,90,0.758958771,25.18150776
280,1600,1.2,80,14306675,1773858035,1351874437,27.8,16640,1.4,90,0.762109712,25.78881301
280,1600,1.2,85,14413491,1775159937,1344635979,27.8,12924,1.4,90,0.757473144,25.52428602
280,1600,1.2,90,14879838,1773159835,1348532042,27.8,0,1.4,90,0.760524807,24.35788731
280,1600,1.4,70,14665386,1774462615,1349514245,27.8,43704,1.4,90,0.760519965,23.77744532
280,1600,1.4,75,14479904,1773213536,1337869720,27.8,18432,1.4,90,0.754488781,22.63639714
280,1600,1.4,80,14445465,1772819300,1339092426,27.8,14156,1.4,90,0.755346259,22.77786556
280,1600,1.4,85,14759194,1773543993,1354977697,27.8,9216,1.4,90,0.76399441,23.12866229
280,1600,1.4,90,14351806,1774193814,1344817128,27.8,0,1.4,90,0.757987722,21.88946511
280,1600,1.6,70,14276650,1774002714,1338408848,27.8,41740,1.4,90,0.754457046,22.18317716
280,1600,1.6,75,13997165,1773604341,1340016251,27.8,17676,1.4,90,0.755532798,21.94320679
280,1600,1.6,80,14220336,1771453337,1336349911,27.8,15436,1.4,90,0.754380532,21.68133873
280,1600,1.6,85,13915194,1773662170,1338089467,27.8,5900,1.4,90,0.754421834,21.34846507
280,1600,1.6,90,14076620,1774507279,1344489990,27.8,0,1.4,90,0.75766947,20.91457278
280,2000,0.2,70,22765506,1807552101,1496059894,27.8,37532,1.4,90,0.827671796,102.009058
280,2000,0.2,75,22752812,1807954209,1496088951,27.8,21004,1.4,90,0.827503785,101.5679981
280,2000,0.2,80,22627968,1806965480,1498961501,27.8,27404,1.4,90,0.829546285,100.658529
280,2000,0.2,85,22456961,1808320069,1503606090,27.8,14412,1.4,90,0.831493338,101.3570682
280,2000,0.2,90,22346846,1807356169,1498899488,27.8,0,1.4,90,0.829332654,99.74143025
280,2000,0.4,70,17801557,1786847968,1413478713,27.8,34452,1.4,90,0.791045874,53.70784036
280,2000,0.4,75,17242572,1786113383,1405892919,27.8,22632,1.4,90,0.787124117,52.97984639
280,2000,0.4,80,17280977,1785085471,1407125580,27.8,10252,1.4,90,0.788267902,52.74976619
280,2000,0.4,85,17231548,1787678389,1410781046,27.8,12624,1.4,90,0.78916938,52.55807523
280,2000,0.4,90,17178660,1789080748,1408434840,27.8,0,1.4,90,0.787239392,51.77622253
280,2000,0.6,70,16396395,1780414253,1390448499,27.8,35480,1.4,90,0.78096909,38.13480937
280,2000,0.6,75,15704789,1778119647,1381341571,27.8,21868,1.4,90,0.776855243,36.5063887
280,2000,0.6,80,16145281,1779383990,1391213221,27.8,31756,1.4,90,0.781851039,37.43250674
280,2000,0.6,85,15599062,1782704987,1389208928,27.8,17236,1.4,90,0.779270232,36.87163276
280,2000,0.6,90,15267554,1778768120,1385308029,27.8,0,1.4,90,0.778801921,35.81125077
280,2000,0.8,70,15009183,1776381764,1373969764,27.8,43972,1.4,90,0.773465362,30.00561514
280,2000,0.8,75,14818209,1777147910,1373638988,27.8,19980,1.4,90,0.772945786,29.00022172
280,2000,0.8,80,14829829,1774941956,1366433727,27.8,29708,1.4,90,0.769846993,28.6401647
280,2000,0.8,85,15237810,1776776683,1368339049,27.8,24960,1.4,90,0.770124384,29.67049123
280,2000,0.8,90,14905121,1774550896,1362913227,27.8,0,1.4,90,0.768032763,28.05912201
280,2000,1,70,14760804,1775025455,1363434867,27.8,38400,1.4,90,0.768121304,25.12433319
280,2000,1,75,14234784,1773736143,1351121322,27.8,22888,1.4,90,0.761737493,24.23426407
280,2000,1,80,14272911,1771681904,1346296459,27.8,34060,1.4,90,0.759897392,23.85372695
280,2000,1,85,14566542,1774375973,1357564480,27.8,5388,1.4,90,0.765094039,24.25675225
280,2000,1,90,14504403,1772354931,1355923108,27.8,0,1.4,90,0.76504039,23.34857394
280,2000,1.2,70,14228943,1775058504,1359083203,27.8,51428,1.4,90,0.765655442,22.88329966
280,2000,1.2,75,14030485,1772975592,1351621723,27.8,27136,1.4,90,0.762346492,21.35943836
280,2000,1.2,80,14271057,1771496051,1350756780,27.8,10764,1.4,90,0.762494943,20.93803825
280,2000,1.2,85,14466951,1771443814,1354571351,27.8,5388,1.4,90,0.764670796,21.17820246
280,2000,1.2,90,13174467,1770486267,1345128913,27.8,0,1.4,90,0.759751114,20.27197075
280,2000,1.4,70,13940889,1773669674,1353186130,27.8,35988,1.4,90,0.762930184,20.06702267
280,2000,1.4,75,13593683,1773013777,1350652629,27.8,21364,1.4,90,0.761783493,18.87289247
280,2000,1.4,80,14026776,1771816352,1352572425,27.8,26380,1.4,90,0.763381839,19.16277604
280,2000,1.4,85,13612198,1774926014,1350842980,27.8,16716,1.4,90,0.761070022,19.29570635
280,2000,1.4,90,14106967,1771620216,1350335978,27.8,0,1.4,90,0.762203979,18.0167116
280,2000,1.6,70,13600238,1772870147,1356856721,27.8,34712,1.4,90,0.765344672,19.17247683
280,2000,1.6,75,13990515,1770915298,1345294090,27.8,26484,1.4,90,0.759660325,18.23961245
280,2000,1.6,80,13782720,1772519222,1356259750,27.8,11532,1.4,90,0.765159403,17.96135412
280,2000,1.6,85,14095180,1769970929,1357603979,27.8,8496,1.4,90,0.767020496,17.90092901
280,2000,1.6,90,13444361,1772062339,1354837137,27.8,0,1.4,90,0.76455388,17.53367893
280,2400,0.2,70,20690444,1799845008,1498315594,27.8,35220,1.4,90,0.832469233,86.09974309
280,2400,0.2,75,20420555,1802473781,1494242402,27.8,21852,1.4,90,0.828995361,84.96302517
280,2400,0.2,80,20306453,1799917380,1492930856,27.8,26380,1.4,90,0.829444103,85.42919066
280,2400,0.2,85,20440259,1798678875,1507728589,27.8,5644,1.4,90,0.838242229,84.81836493
280,2400,0.2,90,20242265,1800682201,1493133680,27.8,0,1.4,90,0.829204442,84.21997512
280,2400,0.4,70,17026790,1785186155,1417949070,27.8,37024,1.4,90,0.794286392,45.53793891
280,2400,0.4,75,16514821,1784410815,1412256158,27.8,23052,1.4,90,0.791441156,44.69280105
280,2400,0.4,80,16715111,1783573752,1420946010,27.8,10764,1.4,90,0.796684751,44.52346888
280,2400,0.4,85,16660352,1785723698,1425443727,27.8,14464,1.4,90,0.79824428,44.583117
280,2400,0.4,90,16090778,1781156329,1413178162,27.8,0,1.4,90,0.793404902,43.9960678
280,2400,0.6,70,15313694,1779122669,1393729572,27.8,39336,1.4,90,0.783380256,32.5648917
280,2400,0.6,75,14863223,1778127431,1384256207,27.8,30344,1.4,90,0.778491003,31.5602598
280,2400,0.6,80,15088303,1776070885,1394110725,27.8,11020,1.4,90,0.784940926,31.79563974
280,2400,0.6,85,15277685,1776938938,1382320621,27.8,5900,1.4,90,0.77792241,31.80976271
280,2400,0.6,90,14497206,1777803997,1377929770,27.8,0,1.4,90,0.775074065,30.6416863
280,2400,0.8,70,14387086,1773033156,1375367427,27.8,51432,1.4,90,0.775714443,25.75961065
280,2400,0.8,75,13922838,1773954299,1373407718,27.8,25196,1.4,90,0.774206934,25.17130563
280,2400,0.8,80,14672719,1772660042,1387025857,27.8,19044,1.4,90,0.782454517,24.73300434
280,2400,0.8,85,14496478,1776272997,1367987333,27.8,5900,1.4,90,0.770144756,24.6063952
280,2400,0.8,90,13843999,1775394150,1371282485,27.8,0,1.4,90,0.772382,23.86375767
280,2400,1,70,13847281,1774159463,1369283131,27.8,34452,1.4,90,0.771792592,22.35369425
280,2400,1,75,13957517,1772142774,1366095751,27.8,33792,1.4,90,0.770872286,20.8878623
280,2400,1,80,13919465,1773356523,1373228565,27.8,10764,1.4,90,0.774366884,20.23898352
280,2400,1,85,13941357,1771547273,1368123857,27.8,5644,1.4,90,0.772276234,20.42871679
280,2400,1,90,14064531,1772197547,1368427326,27.8,0,1.4,90,0.772164101,20.03859284
280,2400,1.2,70,13604721,1773404415,1359256372,27.8,40204,1.4,90,0.766467231,19.6061115
280,2400,1.2,75,14267781,1770710180,1380059172,27.8,29052,1.4,90,0.779381735,18.28785939
280,2400,1.2,80,13360030,1772054897,1359177954,27.8,16384,1.4,90,0.767006686,17.99498362
280,2400,1.2,85,13836970,1771080517,1358091777,27.8,5388,1.4,90,0.766815379,18.05961808
280,2400,1.2,90,13592917,1773427254,1362766262,27.8,0,1.4,90,0.768436517,17.56579403
280,2400,1.4,70,13717950,1772096713,1361410348,27.8,44736,1.4,90,0.768248334,17.55232548
280,2400,1.4,75,13341536,1769762198,1355519204,27.8,21004,1.4,90,0.765932963,16.47893022
280,2400,1.4,80,13555257,1772114831,1355034143,27.8,12044,1.4,90,0.764642403,16.35467833
280,2400,1.4,85,13477976,1770029679,1357036276,27.8,5900,1.4,90,0.766674306,16.40276625
280,2400,1.4,90,13913825,1769364233,1363983269,27.8,0,1.4,90,0.770888912,15.94407035
280,2400,1.6,70,13858551,1771022004,1357409697,27.8,35476,1.4,90,0.76645558,16.87016423
280,2400,1.6,75,13316833,1770024871,1362714887,27.8,19540,1.4,90,0.769884598,16.10967786
280,2400,1.6,80,13489166,1769715101,1352218371,27.8,10508,1.4,90,0.764088169,16.05759009
280,2400,1.6,85,13300866,1770883288,1354656254,27.8,17488,1.4,90,0.764960776,15.61381407
280,2400,1.6,90,13369707,1770984087,1351201928,27.8,0,1.4,90,0.762966724,15.19838779
280,2800,0.2,70,19596090,1795066179,1502859242,27.8,39692,1.4,90,0.837216622,74.82840556
280,2800,0.2,75,19277314,1795384681,1498004881,27.8,23140,1.4,90,0.834364299,73.82925507
280,2800,0.2,80,19800220,1801249976,1507467368,27.8,11836,1.4,90,0.836900701,74.5520084
280,2800,0.2,85,19493722,1795175955,1502336561,27.8,9520,1.4,90,0.836874267,74.24159104
280,2800,0.2,90,19708112,1794630446,1482543789,27.8,0,1.4,90,0.826099765,73.21730336
280,2800,0.4,70,16150501,1779774825,1415077407,27.8,36776,1.4,90,0.795087888,40.0360994
280,2800,0.4,75,16057350,1780607683,1416338575,27.8,16464,1.4,90,0.795424275,38.93290341
280,2800,0.4,80,16148532,1780483321,1429658650,27.8,11276,1.4,90,0.80296099,39.31851815
280,2800,0.4,85,15754680,1781638729,1428196363,27.8,5644,1.4,90,0.801619509,38.91566057
280,2800,0.4,90,16015537,1781018546,1410991379,27.8,0,1.4,90,0.792238454,38.3576648
280,2800,0.6,70,15015729,1775203749,1393539640,27.8,47560,1.4,90,0.785002646,28.80833409
280,2800,0.6,75,14984816,1778326252,1401062515,27.8,24576,1.4,90,0.787854598,27.61573464
280,2800,0.6,80,14758532,1774487623,1392079231,27.8,27784,1.4,90,0.784496444,27.97170498
280,2800,0.6,85,14517772,1773761225,1402780819,27.8,29060,1.4,90,0.790850989,28.45727436
280,2800,0.6,90,14475657,1774136299,1387976498,27.8,0,1.4,90,0.782339271,26.94566761
280,2800,0.8,70,14338465,1780170747,1383982696,27.8,38308,1.4,90,0.777443792,22.85748625
280,2800,0.8,75,14081066,1774589253,1390656812,27.8,16976,1.4,90,0.783649968,21.73664295
280,2800,0.8,80,14017777,1771822695,1383440701,27.8,18432,1.4,90,0.78080087,21.71340893
280,2800,0.8,85,14337393,1771847376,1378180870,27.8,20060,1.4,90,0.777821436,21.59763035
280,2800,0.8,90,13855520,1770632971,1386360258,27.8,0,1.4,90,0.782974383,21.17019296
280,2800,1,70,13842068,1771942162,1369531934,27.8,36516,1.4,90,0.772898779,19.32500793
280,2800,1,75,13839034,1771652133,1379776455,27.8,25208,1.4,90,0.778807775,18.85409378
280,2800,1,80,13806192,1772056663,1372352725,27.8,28812,1.4,90,0.774440656,18.89581229
280,2800,1,85,13679793,1772137167,1375253296,27.8,5132,1.4,90,0.77604224,18.21432082
280,2800,1,90,13792942,1770765694,1382209096,27.8,0,1.4,90,0.780571422,17.72986405
280,2800,1.2,70,13849614,1770424678,1375235239,27.8,37132,1.4,90,0.776782687,17.09127107
280,2800,1.2,75,14017681,1769969866,1376412167,27.8,22900,1.4,90,0.777647232,16.50657339
280,2800,1.2,80,13805141,1771031032,1368601809,27.8,11276,1.4,90,0.772771219,16.3391177
280,2800,1.2,85,13660642,1769328327,1368639205,27.8,5388,1.4,90,0.773536027,15.76083764
280,2800,1.2,90,13284946,1774364371,1373514621,27.8,0,1.4,90,0.774088256,15.62495066
280,2800,1.4,70,13899188,1770953052,1371167828,27.8,40204,1.4,90,0.774254194,16.15615304
280,2800,1.4,75,13567733,1768336927,1368648356,27.8,33696,1.4,90,0.773974877,14.94617545
280,2800,1.4,80,13954355,1774453692,1378722765,27.8,17740,1.4,90,0.776984359,15.40457216
280,2800,1.4,85,13288132,1769163130,1364889947,27.8,17548,1.4,90,0.77148903,14.84906437
280,2800,1.4,90,13398796,1769863055,1364836751,27.8,0,1.4,90,0.771153874,14.05206395
280,2800,1.6,70,13244319,1771297042,1367020835,27.8,41656,1.4,90,0.771762614,15.25133386
280,2800,1.6,75,14098337,1782926597,1400074003,27.8,24076,1.4,90,0.785267327,14.36535426
280,2800,1.6,80,13628502,1770494190,1368497623,27.8,12044,1.4,90,0.77294669,14.17934435
280,2800,1.6,85,13599870,1768992945,1368927156,27.8,5644,1.4,90,0.773845458,13.68198035
280,2800,1.6,90,13044455,1771076291,1368227220,27.8,0,1.4,90,0.772539967,13.60708577
280,3200,0.2,70,19473374,1791559430,1508760525,27.8,34708,1.4,90,0.842149303,66.62145946
280,3200,0.2,75,19071442,1791212797,1504658509,27.8,20844,1.4,90,0.840022197,66.06087386
280,3200,0.2,80,18951575,1791071089,1502610815,27.8,17420,1.4,90,0.83894538,65.44946558
280,3200,0.2,85,18833512,1795975307,1499767842,27.8,22388,1.4,90,0.835071527,65.96380427
280,3200,0.2,90,18597930,1792576116,1503917727,27.8,0,1.4,90,0.83897008,65.0705223
280,3200,0.4,70,15867356,1778171096,1430222813,27.8,40960,1.4,90,0.804322383,36.048861
280,3200,0.4,75,15796736,1778444818,1431138491,27.8,33692,1.4,90,0.804713465,35.17328235
280,3200,0.4,80,15480067,1778468155,1436924944,27.8,26380,1.4,90,0.807956521,35.40278214
280,3200,0.4,85,15925676,1777779695,1427025037,27.8,18572,1.4,90,0.802700718,34.99439179
280,3200,0.4,90,15492538,1778372400,1437382913,27.8,0,1.4,90,0.808257547,34.28644564
280,3200,0.6,70,14844424,1775837982,1410563822,27.8,35340,1.4,90,0.794308848,26.0642763
280,3200,0.6,75,14648593,1779966261,1407915274,27.8,22900,1.4,90,0.79097863,25.20448488
280,3200,0.6,80,15000019,1775124375,1454313014,27.8,20236,1.4,90,0.819273869,25.22907847
280,3200,0.6,85,14679077,1773439859,1409018086,27.8,22132,1.4,90,0.794511344,24.5961139
280,3200,0.6,90,14677304,1774917547,1417333557,27.8,0,1.4,90,0.798534872,24.08326936
280,3200,0.8,70,14002566,1771255942,1395956236,27.8,34964,1.4,90,0.788116614,20.50644613
280,3200,0.8,75,14276591,1772686987,1404453567,27.8,16972,1.4,90,0.792273863,19.88852748
280,3200,0.8,80,13871252,1771221711,1398260078,27.8,12556,1.4,90,0.789432553,19.66990184
280,3200,0.8,85,13970517,1770719595,1396830518,27.8,21760,1.4,90,0.788849077,19.54170583
280,3200,0.8,90,13930990,1771279122,1398030113,27.8,0,1.4,90,0.789277136,19.33313813
280,3200,1,70,13897626,1770817010,1391800323,27.8,39692,1.4,90,0.785965074,18.14002833
280,3200,1,75,13804629,1769935877,1388307752,27.8,18000,1.4,90,0.784383079,17.05189702
280,3200,1,80,13552420,1769325169,1391354421,27.8,17932,1.4,90,0.786375758,16.71458754
280,3200,1,85,13954453,1770878336,1404185629,27.8,21356,1.4,90,0.792931734,16.49918396
280,3200,1,90,13614330,1772274719,1390573542,27.8,0,1.4,90,0.784626405,16.14165138
280,3200,1.2,70,13490898,1769262448,1382779526,27.8,34964,1.4,90,0.781557042,15.86248552
280,3200,1.2,75,13673823,1770321559,1379158548,27.8,16976,1.4,90,0.77904409,14.97240939
280,3200,1.2,80,13284041,1771915851,1387268032,27.8,34212,1.4,90,0.782919816,15.42546008
280,3200,1.2,85,13515582,1769387982,1379035474,27.8,21600,1.4,90,0.779385577,14.48551096
280,3200,1.2,90,13419720,1767689938,1382147223,27.8,0,1.4,90,0.781894603,14.19634808
280,3200,1.4,70,13353282,1767676655,1380386007,27.8,39948,1.4,90,0.780904134,14.84069406
280,3200,1.4,75,13677468,1772545224,1387577799,27.8,27792,1.4,90,0.782816585,14.07500036
280,3200,1.4,80,13963579,1769248996,1393752190,27.8,21260,1.4,90,0.787764861,13.4066314
